feature_added,R2,MSE,WAIC,R2_gain,WAIC_gain,MSE_drop,prev_R2,prev_WAIC,prev_MSE,composite_score,k,raw_stage,target,target_index
mother_x_adj_xj_minus_xi_pow2,0.4082763991057669,0.8256280960383275,2353.8843968151195,0.694893630697432,687.7381194826548,0.9695805683512548,-0.2866172315916651,3041.6225162977744,1.7952086643895824,0.9999999999992796,2,4_6_7_8,x_half,2
mother_y_adj_xj_minus_xi_pow2,0.4828251681715699,0.7216106828866735,2236.3075137327696,0.0745487690658029,117.57688308234992,0.104017413151654,0.4082763991057669,2353.8843968151195,0.8256280960383275,0.9999999999932888,3,4_6_7_8,x_half,2
mother_x_adj_xj,0.5305958059706766,0.6549566223202052,2152.24542631886,0.0477706377991066,84.06208741390947,0.0666540605664682,0.4828251681715699,2236.3075137327696,0.7216106828866735,0.9999999999895274,4,4_6_7_8,x_half,2
mother_x_adj_xj_pow2,0.5716087984809051,0.5977314603224725,2073.0578792315027,0.0410129925102284,79.18754708735742,0.0572251619977327,0.5305958059706766,2152.24542631886,0.6549566223202052,0.9999999999878024,5,4_6_7_8,x_half,2
mother_2d_couple_xz_xi2_xj,0.5818856351076971,0.5833922569433059,2053.495636360561,0.010276836626792,19.56224287094119,0.0143392033791666,0.5716087984809051,2073.0578792315027,0.5977314603224725,0.9999999999513214,6,4_6_7_8,x_half,2
mother_y_adj_xi_xj_pow3,0.5884414498590846,0.5742449712122851,2041.46195017434,0.0065558147513875,12.03368618622153,0.0091472857310207,0.5818856351076971,2053.495636360561,0.5833922569433059,0.9999999999236902,7,4_6_7_8,x_half,2
mother_x,0.5911928418165816,0.5704059718891376,2037.50547199798,0.0027513919574969,3.9564781763599512,0.0038389993231475,0.5884414498590846,2041.46195017434,0.5742449712122851,0.9999999998181476,8,4_6_7_8,x_half,2
mother_x_adj_xi_xj_pow2,0.5943989267143409,0.5659325424604753,2032.5138479288207,0.0032060848977593,4.991624069159343,0.0044734294286622,0.5911928418165816,2037.50547199798,0.5704059718891376,0.9999999998439464,9,4_6_7_8,x_half,2
mother_2d_couple_xy_xi2_xj,0.5964536454093878,0.5630656068143015,2030.0039303038493,0.0020547186950469,2.509917624971422,0.0028669356461737,0.5943989267143409,2032.5138479288207,0.5659325424604753,0.9999999997564584,10,4_6_7_8,x_half,2
mother_y_adj_xj,0.6024643013273853,0.554678977661741,2018.678047895433,0.0060106559179974,11.325882408415964,0.0083866291525604,0.5964536454093878,2030.0039303038493,0.5630656068143015,0.9999999999167702,11,4_6_7_8,x_half,2
mother_y_adj_xj_pow2,0.6038169381162897,0.5527916523379465,2017.6514276590683,0.0013526367889044,1.0266202363650336,0.0018873253237945,0.6024643013273853,2018.678047895433,0.554678977661741,0.9999999996298644,12,4_6_7_8,x_half,2
mother_2d_couple_yz_xi_xj2,0.6064221743467382,0.5491565831512102,2013.7927982922724,0.0026052362304485,3.858629366795867,0.0036350691867362,0.6038169381162897,2017.6514276590683,0.5527916523379465,0.9999999998079492,13,4_6_7_8,x_half,2
mother_y_adj_xi_xj,0.6094741785889957,0.5448981414601437,2008.8799533791264,0.0030520042422574,4.912844913146046,0.0042584416910664,0.6064221743467382,2013.7927982922724,0.5491565831512102,0.9999999998360714,14,4_6_7_8,x_half,2
mother_y_y_y,0.6118690078843252,0.5415566517030146,2005.4176878913668,0.0023948292953295,3.4622654877596237,0.0033414897571291,0.6094741785889957,2008.8799533791264,0.5448981414601437,0.9999999997910723,15,4_6_7_8,x_half,2
mother_2d_couple_yz_xj_minus_xi_pow2,0.6126522057584689,0.5404638607974747,2005.6240090417584,0.0007831978741437,-0.2063211503914317,0.0010927909055399,0.6118690078843252,2005.4176878913668,0.5415566517030146,0.4999999993615917,16,4_6_7_8,x_half,2
mother_x_x_x,0.6130953313082378,0.5398455705967647,2006.6075562695755,0.0004431255497688,-0.9835472278170982,0.0006182902007099,0.6126522057584689,2005.6240090417584,0.5404638607974747,0.4999999988716516,17,4_6_7_8,x_half,2
mother_z_adj_xj_pow3,0.6131095791615018,0.5398256906596705,2008.5748548635545,1.4247853263982256e-05,-1.967298593978967,1.987993709429148e-05,0.6130953313082378,2006.6075562695755,0.5398455705967647,0.4999999649069965,18,4_6_7_8,x_half,2
mother_y_adj_xj_pow3,0.6131117129353039,0.5398227134189473,2010.569957362197,2.1337738020932302e-06,-1.9951024986428365,2.9772407231787312e-06,0.6131095791615018,2008.5748548635545,0.5398256906596705,0.4999997656734912,19,4_6_7_8,x_half,2
mother_y_adj_xi2_xj,0.6131143071160821,0.539819093775361,2012.564003084615,2.594180778192623e-06,-1.9940457224179229,3.619643586305621e-06,0.6131117129353039,2010.569957362197,0.5398227134189473,0.4999998072610007,20,4_6_7_8,x_half,2
mother_x_adj_xj,0.6668732450352466,0.747517010403298,2263.6284177570437,0.6739555837303937,980.385158240877,1.5123170252358071,-0.007082338695147,3244.0135759979203,2.259834035639105,0.9999999999992576,1,4_6_7_8,y_mean,3
mother_x,0.827867107090402,0.386256173009784,1679.3208665034615,0.1609938620551554,584.3075512535818,0.3612608373935139,0.6668732450352466,2263.6284177570437,0.747517010403298,0.9999999999968934,2,4_6_7_8,y_mean,3
mother_z,0.9514100992458174,0.1090329035606958,558.1330845699583,0.1235429921554154,1121.1877819335032,0.2772232694490882,0.827867107090402,1679.3208665034615,0.386256173009784,0.9999999999959523,3,4_6_7_8,y_mean,3
mother_2d_couple_yz_xi_xj,0.9540638385737013,0.1030780672732917,510.260279856258,0.0026537393278837,47.87280471370031,0.005954836287404,0.9514100992458174,558.1330845699583,0.1090329035606958,0.9999999998115762,4,4_6_7_8,y_mean,3
mother_x_adj_xj_pow2,0.9558649650301982,0.0990364445454461,476.74141052881566,0.0018011264564971,33.51886932744236,0.0040416227278456,0.9540638385737013,510.260279856258,0.1030780672732917,0.999999999722381,5,4_6_7_8,y_mean,3
mother_2d_couple_xz_xi2_xj,0.956698064954665,0.0971670169007933,461.81916080177285,0.0008330999244667,14.92224972704281,0.0018694276446527,0.9558649650301982,476.74141052881566,0.0990364445454461,0.9999999993997984,6,4_6_7_8,y_mean,3
mother_2d_couple_yz_xi_xj_pow3,0.9572975275907932,0.0958218577055963,451.4399942573673,0.000599462636128,10.379166544405564,0.0013451591951969,0.956698064954665,461.81916080177285,0.0971670169007933,0.9999999991658716,7,4_6_7_8,y_mean,3
mother_y_adj_xi_xj_pow3,0.9576532931803324,0.0950235404706897,446.0108411709632,0.0003557655895394,5.429153086404085,0.0007983172349066,0.9572975275907932,451.4399942573673,0.0958218577055963,0.999999998594488,8,4_6_7_8,y_mean,3
mother_x_adj_xi_xj,0.9579107438869208,0.0944458360994646,442.5956856381814,0.0002574507065883,3.415155532781796,0.0005777043712251,0.9576532931803324,446.0108411709632,0.0950235404706897,0.9999999980577342,9,4_6_7_8,y_mean,3
mother_2d_couple_xy_xi_xj2,0.9580466057067106,0.0941409700992303,441.7246338451776,0.0001358618197897,0.8710517930038009,0.0003048660002342,0.9579107438869208,442.5956856381814,0.0944458360994646,0.9999999963192164,10,4_6_7_8,y_mean,3
mother_y_adj_xi_xj,0.958307415783036,0.0935557274982317,438.187007232456,0.0002608100763253,3.537626612721567,0.0005852426009986,0.9580466057067106,441.7246338451776,0.0941409700992303,0.9999999980827547,11,4_6_7_8,y_mean,3
mother_y,0.958451928787631,0.0932314487438256,437.1037139463792,0.0001445130045949,1.0832932860768665,0.000324278754406,0.958307415783036,438.187007232456,0.0935557274982317,0.9999999965396422,12,4_6_7_8,y_mean,3
mother_x_adj_xj_pow3,0.958503563550354,0.0931155833475812,437.9994464518104,5.163476272307399e-05,-0.8957325054312264,0.0001158653962444,0.958451928787631,437.1037139463792,0.0932314487438256,0.4999999903166013,13,4_6_7_8,y_mean,3
mother_2d_couple_yz_xi_xj2,0.9585276126960256,0.0930616184672253,439.4846593067572,2.4049145671445334e-05,-1.485212854946781,5.396488035593061e-05,0.958503563550354,437.9994464518104,0.0931155833475812,0.4999999792092415,14,4_6_7_8,y_mean,3
mother_z_z_z,0.9585498682260972,0.0930116783556727,441.0079996153268,2.2255530071624285e-05,-1.5233403085695727,4.994011155261269e-05,0.9585276126960256,439.4846593067572,0.0930616184672253,0.4999999775336747,15,4_6_7_8,y_mean,3
mother_3d_couple_prod_sq_xy2z,0.9585577039357858,0.0929940954801048,442.8401167240719,7.83570968865277e-06,-1.8321171087451376,1.7582875567884182e-05,0.9585498682260972,441.0079996153268,0.0930116783556727,0.4999999361895788,16,4_6_7_8,y_mean,3
mother_2d_couple_xy_xi_xj_pow2,0.9585585227606812,0.0929922580847929,444.8225712751105,8.188248954432709e-07,-1.982454551038586,1.8373953118849815e-06,0.9585577039357858,442.8401167240719,0.0929940954801048,0.4999993893695805,17,4_6_7_8,y_mean,3
mother_x_adj_xi_xj2,0.958559274899808,0.0929905703284564,446.806454436372,7.521391268694444e-07,-1.9838831612615309,1.6877563364797732e-06,0.9585585227606812,444.8225712751105,0.0929922580847929,0.4999993352302554,18,4_6_7_8,y_mean,3
mother_y_adj_xi2_xj,0.958559721987324,0.0929895670901449,448.7968741055579,4.470875157869259e-07,-1.9904196691858829,1.0032383115504695e-06,0.958559274899808,446.806454436372,0.0929905703284564,0.4999988816532245,19,4_6_7_8,y_mean,3
mother_y_adj_xj_pow3,0.9585597248583848,0.0929895606476514,450.7968125832323,2.871061055564894e-09,-1.999938477674391,6.4424934970164224e-09,0.958559721987324,448.7968741055579,0.0929895670901449,0.4998259089934627,20,4_6_7_8,y_mean,3
mother_x_adj_xj_minus_xi_pow2,-0.3171829502734198,1.7656370403587636,3026.8730954986167,4.736992292119135,1352.4245123359178,6.349770203997366,-5.054175242392555,4379.297607834535,8.11540724435613,0.999999999999894,1,4_6_7_8,y_half,4
mother_x_adj_xi_xj2,0.5674019583286872,0.5798823358615313,2040.1369370502168,0.884584908602107,986.7361584484,1.1857547044972323,-0.3171829502734198,3026.8730954986167,1.7656370403587636,0.9999999999994342,2,4_6_7_8,y_half,4
mother_2d_couple_xz_xi_xj2,0.6714115813158382,0.4404611242054407,1797.9342499054071,0.104009622987151,242.2026871448095,0.1394212116560905,0.5674019583286872,2040.1369370502168,0.5798823358615313,0.9999999999951908,3,4_6_7_8,y_half,4
mother_x_adj_xj_pow3,0.702170206963606,0.3992302771595125,1712.6582341358603,0.0307586256477677,85.2760157695468,0.0412308470459282,0.6714115813158382,1797.9342499054071,0.4404611242054407,0.9999999999837386,4,4_6_7_8,y_half,4
mother_x_adj_xj_pow2,0.7348220037169766,0.3554617013743111,1611.542897644485,0.0326517967533706,101.11533649137527,0.0437685757852013,0.702170206963606,1712.6582341358603,0.3992302771595125,0.999999999984682,5,4_6_7_8,y_half,4
mother_x_adj_xi_xj,0.8518997239996176,0.1985231686603225,1096.2725082984202,0.1170777202826409,515.2703893460648,0.1569385327139886,0.7348220037169766,1611.542897644485,0.3554617013743111,0.9999999999957284,6,4_6_7_8,y_half,4
mother_x_adj_xj,0.8646794096180248,0.1813924532290938,1018.1368325287,0.0127796856184072,78.13567576972036,0.0171307154312286,0.8518997239996176,1096.2725082984202,0.1985231686603225,0.9999999999608692,7,4_6_7_8,y_half,4
mother_z_adj_xi_xj2,0.8685764784670081,0.176168570618736,994.1880431771082,0.0038970688489833,23.9487893515917,0.0052238826103578,0.8646794096180248,1018.1368325287,0.1813924532290938,0.9999999998716776,8,4_6_7_8,y_half,4
mother_y_adj_xj_pow2,0.872730713458627,0.1705999659127351,967.6655817368649,0.0041542349916188,26.52246144024332,0.0055686047060008,0.8685764784670081,994.1880431771082,0.176168570618736,0.999999999879622,9,4_6_7_8,y_half,4
mother_y_adj_xj_pow3,0.8751111321550865,0.1674090990546733,952.8993216635882,0.0023804186964595,14.766260073276612,0.0031908668580618,0.872730713458627,967.6655817368649,0.1705999659127351,0.999999999789919,10,4_6_7_8,y_half,4
mother_x_adj_xi_xj_pow2,0.87677572919938,0.1651777657398394,942.9839159591075,0.0016645970442934,9.915405704480577,0.0022313333148338,0.8751111321550865,952.8993216635882,0.1674090990546733,0.9999999996995764,11,4_6_7_8,y_half,4
mother_y_adj_xj_minus_xi_pow2,0.8779127142625527,0.1636536775777085,936.75234317767,0.0011369850631727,6.231572781437649,0.0015240881621308,0.87677572919938,942.9839159591075,0.1651777657398394,0.9999999995601604,12,4_6_7_8,y_half,4
mother_2d_couple_xz_xi_xj,0.8785593791522043,0.1627868462224808,934.0363352280904,0.0006466648896515,2.716007949579648,0.0008668313552276,0.8779127142625527,936.75234317767,0.1636536775777085,0.999999999226618,13,4_6_7_8,y_half,4
mother_y_adj_xj,0.8787945643877872,0.1624715887533458,934.3149426973868,0.0002351852355829,-0.2786074692963893,0.0003152574691349,0.8785593791522043,934.0363352280904,0.1627868462224808,0.4999999978740162,14,4_6_7_8,y_half,4
mother_y_adj_xi_xj_pow3,0.8789210653219092,0.1623020187366073,935.3876617541448,0.0001265009341219,-1.0727190567580465,0.0001695700167385,0.8787945643877872,934.3149426973868,0.1624715887533458,0.49999999604746,15,4_6_7_8,y_half,4
mother_y_adj_xi2_xj,0.879201778965452,0.1619257320509418,935.3265011898254,0.0002807136435428,0.0611605643193797,0.0003762866856654,0.8789210653219092,935.3876617541448,0.1623020187366073,0.9999999982106502,16,4_6_7_8,y_half,4
mother_2d_couple_yz_xi_xj_pow3,0.8793420510800285,0.1617377022551006,936.294747461766,0.0001402721145764,-0.968246271940643,0.0001880297958412,0.879201778965452,935.3265011898254,0.1619257320509418,0.4999999964354997,17,4_6_7_8,y_half,4
mother_3d_couple_prod_xyz,0.8794170795419268,0.1616371292622742,937.742392659815,7.50284618983299e-05,-1.4476451980489171,0.0001005729928264,0.8793420510800285,936.294747461766,0.1617377022551006,0.4999999933358624,18,4_6_7_8,y_half,4
mother_3d_couple_prod_sq_xy2z,0.8794682033882757,0.1615685995589855,939.365825216817,5.112384634886613e-05,-1.6234325570020474,6.852970328866115e-05,0.8794170795419268,937.742392659815,0.1616371292622742,0.4999999902198284,19,4_6_7_8,y_half,4
mother_2d_couple_xy_xj_minus_xi_pow2,0.8795677539861841,0.16143515551234,940.6320980182782,9.955059790844878e-05,-1.2662728014611275,0.0001334440466455,0.8794682033882757,939.365825216817,0.1615685995589855,0.4999999949774285,20,4_6_7_8,y_half,4
mother_z,0.9585406999687608,1.6690326315910498,2976.907681082532,0.9776167329000776,2841.3222065634136,39.35604863493142,-0.0190760329313166,5818.229887645945,41.02508126652247,0.9999999999994884,1,4_6_7_8,z_mean,5
mother_y_adj_xj_minus_xi_pow2,0.9852638542975845,0.5932350045147857,2060.352616158425,0.0267231543288234,916.5550649241072,1.075797627076264,0.9585406999687608,2976.907681082532,1.6690326315910498,0.9999999999812892,2,4_6_7_8,z_mean,5
mother_2d_couple_xz_xi_xj2,0.9876753292820422,0.4961559309102397,1903.6666929241533,0.0024114749844578,156.68592323427129,0.097079073604546,0.9852638542975845,2060.352616158425,0.5932350045147857,0.9999999997926547,3,4_6_7_8,z_mean,5
mother_z_adj_xi2_xj,0.9910078214190564,0.3619993456083485,1625.726602087166,0.0033324921370143,277.94009083698734,0.1341565853018911,0.9876753292820422,1903.6666929241533,0.4961559309102397,0.9999999998499602,4,4_6_7_8,z_mean,5
mother_2d_couple_xy_xj_minus_xi_pow2,0.99163666245195,0.3366840073563278,1563.3487534690585,0.0006288410328936,62.37784861810746,0.0253153382520207,0.9910078214190564,1625.726602087166,0.3619993456083485,0.9999999992048784,5,4_6_7_8,z_mean,5
mother_2d_couple_xz_xi2_xj,0.9930441311663614,0.2800233495418982,1401.7153631665135,0.0014074687144112,161.63339030254474,0.0566606578144296,0.99163666245195,1563.3487534690585,0.3366840073563278,0.9999999996447492,6,4_6_7_8,z_mean,5
mother_x,0.9938595162806246,0.2471982810531963,1292.9975526746216,0.0008153851142632,108.71781049189212,0.0328250684887019,0.9930441311663614,1401.7153631665135,0.2800233495418982,0.9999999993867884,7,4_6_7_8,z_mean,5
mother_x_adj_xj_pow2,0.9942131151667816,0.2329634030150816,1242.3308061257712,0.000353598886157,50.66674654885037,0.0142348780381146,0.9938595162806246,1292.9975526746216,0.2471982810531963,0.9999999985859584,8,4_6_7_8,z_mean,5
mother_z_adj_xj_pow3,0.9943761247280892,0.2264011051258613,1218.9578533575595,0.0001630095613074,23.37295276821169,0.0065622978892203,0.9942131151667816,1242.3308061257712,0.2329634030150816,0.999999996932674,9,4_6_7_8,z_mean,5
mother_x_adj_xi_xj,0.9947681751682306,0.2106182776943152,1156.7902247654165,0.0003920504401414,62.167628592143046,0.015782827431546,0.9943761247280892,1218.9578533575595,0.2264011051258613,0.9999999987246458,10,4_6_7_8,z_mean,5
mother_2d_couple_yz_xi_xj,0.9948457983131284,0.207493392283717,1145.516498571485,7.762314489789812e-05,11.273726193931452,0.0031248854105981,0.9947681751682306,1156.7902247654165,0.2106182776943152,0.999999993558578,11,4_6_7_8,z_mean,5
mother_y_y_y,0.9949309026109004,0.2040673370931379,1132.7317678089353,8.510429777186523e-05,12.78473076254977,0.0034260551905791,0.9948457983131284,1145.516498571485,0.207493392283717,0.999999994124817,12,4_6_7_8,z_mean,5
mother_y_adj_xj,0.9949619668574264,0.2028167795321376,1129.273217988302,3.106424652599138e-05,3.458549820633152,0.0012505575610003,0.9949309026109004,1132.7317678089353,0.2040673370931379,0.9999999839041812,13,4_6_7_8,z_mean,5
mother_2d_couple_yz_xi_xj_pow2,0.9950102487888144,0.2008730873100772,1122.7220396072266,4.828193138806114e-05,6.551178381075488,0.0019436922220603,0.9949619668574264,1129.273217988302,0.2028167795321376,0.999999989644083,14,4_6_7_8,z_mean,5
mother_y_y,0.995072108064076,0.1983828101249676,1113.6444583760072,6.185927526169976e-05,9.077581231219485,0.0024902771851096,0.9950102487888144,1122.7220396072266,0.2008730873100772,0.9999999919170828,15,4_6_7_8,z_mean,5
mother_z_z,0.9950905318159472,0.1976411226616961,1112.3182996118671,1.842375187111056e-05,1.3261587641400183,0.0007416874632714,0.995072108064076,1113.6444583760072,0.1983828101249676,0.999999972860744,16,4_6_7_8,z_mean,5
mother_y_adj_xi2_xj,0.995104954338533,0.197060513225276,1111.705786743681,1.4422522585766371e-05,0.6125128681860588,0.0005806094364201,0.9950905318159472,1112.3182996118671,0.1976411226616961,0.9999999653311872,17,4_6_7_8,z_mean,5
mother_z_adj_xi_xj2,0.9951097276432594,0.1968683536532865,1112.8394490476735,4.773304726479744e-06,-1.1336623039926508,0.0001921595719894,0.995104954338533,1111.705786743681,0.197060513225276,0.4999998952507908,18,4_6_7_8,z_mean,5
mother_y_adj_xj_pow2,0.9951098819424282,0.196862142010843,1114.8114301944174,1.5429916877529593e-07,-1.9719811467437007,6.211642443521015e-06,0.9951097276432594,1112.8394490476735,0.1968683536532865,0.4999967595628445,19,4_6_7_8,z_mean,5
mother_y_adj_xi_xj,0.9951098819424282,0.196862142010843,1116.8114301944174,0.0,-2.0,-5.551115123125783e-17,0.9951098819424282,1114.8114301944174,0.196862142010843,0.0,20,4_6_7_8,z_mean,5
mother_x_x,0.8168649098377132,0.4988312105104915,1904.4419385750848,2.25738249679387,2297.6903130082387,6.148755230158348,-1.4405175869561568,4202.132251583324,6.64758644066884,0.9999999999997784,1,4_6_7_8,z_half,6
mother_x_adj_xi_xj,0.8775728977481209,0.333472190182004,1548.8369602526936,0.0607079879104076,355.6049783223912,0.1653590203284874,0.8168649098377132,1904.4419385750848,0.4988312105104915,0.9999999999917624,2,4_6_7_8,z_half,6
mother_x_adj_xj_pow2,0.9032932994309236,0.2634138573148346,1341.4171880564822,0.0257204016828027,207.4197721962114,0.0700583328671693,0.8775728977481209,1548.8369602526936,0.333472190182004,0.9999999999805578,3,4_6_7_8,z_half,6
mother_2d_couple_xz_xi_xj,0.905474173468622,0.2574734991058647,1323.1622644932484,0.0021808740376983,18.254923563233888,0.0059403582089698,0.9032932994309236,1341.4171880564822,0.2634138573148346,0.9999999997707067,4,4_6_7_8,z_half,6
mother_x_adj_xi_xj_pow2,0.9085875523719092,0.2489931441628099,1295.4218692267923,0.0031133789032871,27.740395266456066,0.0084803549430548,0.905474173468622,1323.1622644932484,0.2574734991058647,0.9999999998393848,5,4_6_7_8,z_half,6
mother_3d_couple_prod_sq_xy2z,0.9102278595234512,0.2445252052151859,1281.342879701041,0.0016403071515419,14.07898952575124,0.0044679389476239,0.9085875523719092,1295.4218692267923,0.2489931441628099,0.9999999996951436,6,4_6_7_8,z_half,6
mother_y_adj_xj_pow3,0.9111976943730784,0.2418835274700514,1273.6973583765716,0.0009698348496274,7.645521324469428,0.0026416777451344,0.9102278595234512,1281.342879701041,0.2445252052151859,0.9999999994843828,7,4_6_7_8,z_half,6
mother_x_adj_xi_xj_pow3,0.9128027504591884,0.237511606885843,1259.5003933557614,0.0016050560861098,14.19696502081024,0.0043719205842084,0.9111976943730784,1273.6973583765716,0.2418835274700514,0.9999999996884492,8,4_6_7_8,z_half,6
mother_z_z_z,0.9134172072552847,0.2358379231197682,1255.220731990205,0.0006144567960965,4.2796613655564215,0.0016736837660747,0.9128027504591884,1259.5003933557614,0.237511606885843,0.9999999991861565,9,4_6_7_8,z_half,6
mother_x_adj_xj_pow3,0.9143697739961162,0.2332432809897437,1247.3969927759567,0.0009525667408313,7.823739214248235,0.0025946421300244,0.9134172072552847,1255.220731990205,0.2358379231197682,0.9999999994750384,10,4_6_7_8,z_half,6
mother_2d_couple_xy_xi_xj_pow3,0.9147590929541404,0.2321828373198073,1245.3504832598005,0.000389318958024,2.0465095161562203,0.0010604436699364,0.9143697739961162,1247.3969927759567,0.2332432809897437,0.9999999987154616,11,4_6_7_8,z_half,6
mother_2d_couple_xz_xi_xj2,0.9149637330036834,0.231625429978909,1245.2160756093915,0.0002046400495431,0.1344076504090026,0.0005574073408982,0.9147590929541404,1245.3504832598005,0.2321828373198073,0.9999999975529654,12,4_6_7_8,z_half,6
mother_z_adj_xj_pow2,0.9151424145958482,0.231138729397188,1245.3482115271636,0.0001786815921648,-0.1321359177720751,0.000486700581721,0.9149637330036834,1245.2160756093915,0.231625429978909,0.4999999972017263,13,4_6_7_8,z_half,6
mother_3d_couple_prod_xyz,0.9152849395588692,0.2307505137921464,1245.855492034179,0.0001425249630209,-0.5072805070153663,0.0003882156050416,0.9151424145958482,1245.3482115271636,0.231138729397188,0.4999999964918427,14,4_6_7_8,z_half,6
mother_y_adj_xi2_xj,0.9154665812353052,0.2302557504059732,1245.949443940152,0.0001816416764361,-0.0939519059729718,0.0004947633861731,0.9152849395588692,1245.855492034179,0.2307505137921464,0.4999999972473278,15,4_6_7_8,z_half,6
mother_x_adj_xi2_xj,0.9156811105440464,0.2296714062768693,1245.6930089447071,0.0002145293087409,0.2564349954445788,0.0005843441291038,0.9154665812353052,1245.949443940152,0.2302557504059732,0.9999999976673664,16,4_6_7_8,z_half,6
mother_y_y_y,0.9158127838226224,0.2293127489551852,1246.305214778617,0.0001316732785761,-0.6122058339096839,0.0003586573216841,0.9156811105440464,1245.6930089447071,0.2296714062768693,0.4999999962027224,17,4_6_7_8,z_half,6
mother_2d_couple_yz_xi_xj2,0.9160607098745625,0.2286374373450688,1245.686252444277,0.0002479260519399,0.6189623343400399,0.0006753116101164,0.9158127838226224,1246.305214778617,0.2293127489551852,0.999999997982462,18,4_6_7_8,z_half,6
