train_size,display_model,display_label,all_target_R2_mean,all_target_R2_std,all_target_R2_count,mean_target_R2_mean,mean_target_R2_std,mean_target_R2_count,half_target_R2_mean,half_target_R2_std,half_target_R2_count,position_RMSE_mean,position_RMSE_std,position_RMSE_count,mean_vector_RMSE_mean,mean_vector_RMSE_std,mean_vector_RMSE_count,half_vector_RMSE_mean,half_vector_RMSE_std,half_vector_RMSE_count,half_radius_R2_mean,half_radius_R2_std,half_radius_R2_count,radius_balance_mean,radius_balance_std,radius_balance_count,half_direction_cos_mean,half_direction_cos_std,half_direction_cos_count,pairwise_distance_corr_mean,pairwise_distance_corr_std,pairwise_distance_corr_count,half_radius_wasserstein_mean,half_radius_wasserstein_std,half_radius_wasserstein_count,all_target_R2_se,all_target_R2_ci95,mean_target_R2_se,mean_target_R2_ci95,half_target_R2_se,half_target_R2_ci95,position_RMSE_se,position_RMSE_ci95,mean_vector_RMSE_se,mean_vector_RMSE_ci95,half_vector_RMSE_se,half_vector_RMSE_ci95,half_radius_R2_se,half_radius_R2_ci95,radius_balance_se,radius_balance_ci95,half_direction_cos_se,half_direction_cos_ci95,pairwise_distance_corr_se,pairwise_distance_corr_ci95,half_radius_wasserstein_se,half_radius_wasserstein_ci95
10,FixedTerm_sameStage_RIDGE,Same-stage FixedTerm,-8.898807442154286,32.13853638731312,15,0.22138185892129678,1.2642829062918246,15,-18.01899674322987,64.48073933675502,15,5.365900532595726,7.822916925717093,15,2.9123828964495866,2.0470611345764875,15,3.666411408623143,8.022874020685835,15,-114.85475077502956,436.780163243448,15,-2.113314010927982,10.231148031818135,15,0.9749846292861448,0.011967207111430105,15,0.8788973165384955,0.2189112260532729,15,0.6850646445381076,1.0214943806730785,15,8.298134413302986,16.264343450073852,0.32643644273086325,0.639815427752492,16.648855306826245,32.63175640137944,2.0198684648044285,3.9589421910166798,0.528548912192213,1.0359558678967375,2.071497164722425,4.0601344428559525,112.77615321304206,221.04126029756245,2.641671062654295,5.177675282802419,0.0030899195895455842,0.006056242395509345,0.05652263552014487,0.11078436561948395,0.2637487149727528,0.5169474813465955
10,FixedTerm_unionAllStages_RIDGE,Union FixedTerm,-20.28413867654949,67.13922723420642,15,-0.55619989434648,3.076236976200288,15,-40.012077458752486,134.59236424985923,15,8.068706322902198,13.012896855847243,15,4.776552622830075,7.087921235120907,15,5.112070781963217,11.679302469205343,15,-242.17370935475586,918.2198595737987,15,-3.5109033574350996,14.968516735493782,15,0.9570392778017529,0.025807408556151476,15,0.8552737680105564,0.22904066289193145,15,0.8809383068543882,1.6457342386668843,15,17.33527393035446,33.977136903494745,0.7942809718540784,1.5567907048339937,34.751599017759155,68.11313407480795,3.359915520574082,6.585434420325201,1.8300933935235453,3.5869830513061487,3.0155829305700967,5.91054254391739,237.083348285749,464.683362640068,3.864854402266295,7.575114628441939,0.006663444236449698,0.013060350703441408,0.0591380448656505,0.11591056793667498,0.424926753242679,0.8328564363556508
10,LinearRegression_full64,Full linear,-281.9833585273548,1026.9529693256552,15,-67.56597316567225,235.82513422774366,15,-496.4007438890373,1818.2482375709787,15,34.53025479613624,81.22995642885233,15,31.183132195978708,75.25425891934434,15,14.363066013714866,30.81770034570526,15,-1274.4181820202998,4550.753692995336,15,-12.428641697242329,28.517762622265337,15,0.8495875888266632,0.07268099181164084,15,0.5490620345359517,0.19505468466148465,15,6.61843770082791,15.35062943231935,15,265.15811650243455,519.7099083447717,60.88978783207866,119.34398415087418,469.46967622555917,920.1605654020959,20.973484564139945,41.10802974571429,19.430566101720103,38.0839095593714,7.957096013821801,15.59590818709073,1174.999551044189,2302.9991200466106,7.363254647142,14.43197910839832,0.018766151391488173,0.03678165672731682,0.05036290301957795,0.09871128991837279,3.9635154763449503,7.768490333636103
10,MotherCopyBaseline,Mother copy,-0.13354700977952602,0.9284027076092788,15,-0.1932461468731704,1.8703315110867,15,-0.07384787268588149,0.04702862583680429,15,3.3306280489682556,0.63116574463372,15,2.650329863200095,0.46518019420853357,15,1.919601374610805,0.770304525521957,15,-0.37431008190464526,0.36466180942286164,15,1.1546319456101628e-15,9.08562925782399e-16,15,0.9260496085756411,0.05337753896439299,15,0.959639911069633,0.009817636004198448,15,0.677791154521535,0.13762966182891792,15,0.23971254834297404,0.4698365947522291,0.48291751962171614,0.9465183384585636,0.012142738977397524,0.023799768395699146,0.16296629451086672,0.3194139372412988,0.12010900967701216,0.23541365896694383,0.19889177325698304,0.38982787558368676,0.09415527432617372,0.1845443376793005,2.3458993870244775e-16,4.597962798567976e-16,0.013782021298042103,0.027012761744162523,0.0025349027162257947,0.004968409323802558,0.03553582588050385,0.06965021872578754
10,RandomForest_full64_quick,RF quick,0.35639702860605976,0.2947722843328472,15,0.5065619314218954,0.3970783609631603,15,0.206232125790224,0.285108101991571,15,5.596811081113681,3.4728972306034454,15,,,0,,,0,-0.06793093013829082,0.1730954620432017,15,0.48965054835603156,0.21500179175033549,15,0.9610522495230721,0.02778053391145719,15,,,0,0.4156799302711443,0.0714328746076109,15,0.07610987654297564,0.14917535802423226,0.10252519194331047,0.20094937620888853,0.073614595392144,0.14428460696860224,0.8966982091478002,1.7575284899296884,,,,,0.044693056119826546,0.08759838999486003,0.055513223923586964,0.10880591889023045,0.007172903012521606,0.014058889904542347,,,0.01844388891513331,0.03615002227366129
10,Ridge_full64,Full ridge,-21.0835593556473,53.65598012360633,15,-11.083466043707887,33.817678088634956,15,-31.083652667586712,79.42512658118608,15,14.378263537869808,28.478237727587768,15,12.507537381119866,26.126550530028627,15,6.224524021934053,11.865485410763194,15,-215.8246229346247,567.1534150188869,15,-4.096773917935242,12.685393188139795,15,0.9466763519753524,0.04431433854502091,15,0.7920403898903683,0.22172850055748994,15,1.8703166676333998,4.885479779128719,15,13.853914496210898,27.15367241257336,8.731686936312443,17.11410639517239,20.50747950128998,40.19465982252836,7.3530493632188785,14.411976751909002,6.745846339776495,13.221858825961931,3.0636551593701946,6.0047641123655815,146.4383820741875,287.0192288654075,3.2753544371838954,6.419694696880435,0.011441913012204227,0.022426149503920283,0.057250052669246695,0.11221010323172352,1.261425454853241,2.4723938915123527
20,FixedTerm_cross15to24_RIDGE,15-24 FixedTerm,0.3226292985618541,0.4541049408418298,12,0.6413946513827703,0.5007568199236622,12,0.0038639457409379943,0.46688849438521046,12,2.1941644076048736,0.3954186123079088,12,1.6107813909107078,0.36701849830722144,12,1.4681537154173057,0.3029208453291393,12,-0.5593499507920964,0.40267238792187066,12,0.7023448256240769,0.14357186700173805,12,0.9725652348029484,0.013502165746776535,12,0.9648314634458534,0.010413577594471073,12,0.3182497199215952,0.11219944362676071,12,0.13108880491768476,0.2569340576386621,0.14455604239073366,0.283329843085838,0.13477909895742018,0.26416703395654356,0.11414752112927971,0.22372914141338823,0.10594911439762326,0.20766026421934158,0.0874457157969638,0.17139360296204903,0.11624150578096072,0.227833351330683,0.041445628030755306,0.0812334309402804,0.0038977395142721885,0.00763956944797349,0.003006140913697465,0.0058920361908470316,0.03238918949041827,0.06348281140121981
20,FixedTerm_crossPrev_RIDGE,Prev-stage FixedTerm,0.36070130066707323,0.38244431446955784,15,0.705611715477117,0.41263834980809744,15,0.015790885857029417,0.42775011097932275,15,2.485452748777345,0.5908427783579234,15,1.8816935519714686,0.5398892015348454,15,1.6060477138918825,0.3449989644809115,15,-0.6286296744363538,0.32539475546655,15,0.7973791929857751,0.15375946016961484,15,0.9634645244371954,0.020925084578812217,15,0.9664731530363267,0.006865928809278176,15,0.35655782762730276,0.17080967748562143,15,0.09874669738615398,0.1935435268768618,0.10654276378755145,0.20882381702360084,0.11044460374408609,0.2164714233384087,0.1525549493871438,0.29900770079880185,0.13939879242277842,0.27322163314864567,0.08907834959289163,0.1745935652020676,0.0840165645910122,0.16467246659838392,0.039700521903917395,0.07781302293167809,0.005402833606114757,0.010589553867984923,0.0017727751956386729,0.003474639383451799,0.044102869084858116,0.0864416234063219
20,FixedTerm_sameStage_RIDGE,Same-stage FixedTerm,0.33927454474754304,0.5627549229033604,15,0.731582356347986,0.4473399119226662,15,-0.05303326685289979,0.99412868415979,15,2.2237097503127883,0.7131223780645607,15,1.5492219774881832,0.3333876642252391,15,1.5103941962899528,0.8244535865349782,15,-1.9697194994528215,6.000689921780979,15,0.3462764519227074,0.9909956487789913,15,0.9807094066616069,0.005207935633610669,15,0.9424458830123587,0.09639643453093655,15,0.32520486744848726,0.12445879736710323,15,0.1453026962933969,0.28479328473505794,0.11550266859802526,0.2263852304521295,0.256682922515864,0.5030985281310935,0.18412740627012486,0.3608897162894447,0.08608032475835607,0.1687174365263779,0.2128730006913964,0.4172310813551369,1.5493714755208279,3.0367680920208224,0.25587397625900316,0.5015129934676462,0.0013446831984729526,0.002635579069006987,0.02488945237147272,0.04878332664808653,0.03213512329945296,0.06298484166692779
20,FixedTerm_unionAllStages_RIDGE,Union FixedTerm,0.10828104293563129,0.771571043796266,15,0.649297089145676,0.5882580227042251,15,-0.43273500327441333,1.2370711349274526,15,2.5208198047586965,0.7680442453436815,15,1.7357011094763588,0.44273120562875123,15,1.7366168639457953,0.8620935816964935,15,-2.7270085489167,6.946116464791188,15,0.3970414621162785,1.1020161065366105,15,0.9738331227763175,0.009441930361085607,15,0.9347033398685142,0.09697129853078984,15,0.2780061451157185,0.14117856451220046,15,0.1992187868692541,0.390468822263738,0.15188756834709122,0.2976996339602988,0.3194103935765288,0.6260443714099964,0.1983081714244348,0.3886840159918922,0.11431270574976565,0.22405290326954067,0.22259160565218816,0.4362795470782888,1.7934795592635604,3.515219936156578,0.2845393351912421,0.5576970969748345,0.002437895936302316,0.0047782760351525394,0.025037881617990452,0.04907424797126129,0.03645214861314812,0.07144621128177031
20,LinearRegression_full64,Full linear,-3724.4066751954188,14315.462936170326,15,-316.9610218884446,1179.1949731415552,15,-7131.852328502393,27451.953417784756,15,54.01009576710721,167.3590655568602,15,20.241420157582517,46.39163181371488,15,48.12753261477159,161.4361806438034,15,-43497.968519561946,168063.92853036273,15,-53.36325635831055,188.94312969378765,15,0.8387257185604007,0.08764072033624266,15,0.5898901127261027,0.2503198975878469,15,19.5621989611104,65.80875223241836,15,3696.2366363358133,7244.623807218194,304.46683286058305,596.7549924067428,7088.063893862809,13892.605231971105,43.21192491590366,84.69537283517117,11.978267827860261,23.47740494260611,41.68264260725218,81.69797951021427,43393.919753085895,85052.08271604835,48.78490631228984,95.61841637208809,0.0226287366874593,0.04435232390742023,0.06463231963880514,0.1266793464920581,16.99174676205643,33.3038236536306
20,MotherCopyBaseline,Mother copy,-0.1272497261753644,0.9293885016278912,15,-0.1870289090450066,1.856105422821463,15,-0.0674705433057222,0.08938669335781604,15,3.327778194769296,0.6056350507871424,15,2.6531255859561274,0.4653440653082542,15,1.909363353351247,0.753275745036027,15,-0.3596189865218937,0.4046018692211673,15,6.143234069592533e-16,7.007442011868155e-16,15,0.9264930566285482,0.052292384500382594,15,0.9601253587446857,0.009928389101591103,15,0.6839138076625878,0.16792471467804146,15,0.23996707926409916,0.47033547535763437,0.4792443594261868,0.9393189444753262,0.023079544983158045,0.04523590816698977,0.1563742977052057,0.30649362350220316,0.12015132101302166,0.23549658918552244,0.19449496104176778,0.38121012364186485,0.10446775342253148,0.2047567967081617,1.8093137474319704e-16,3.546254944966662e-16,0.013501835620230442,0.026463597815651666,0.0025634990430086373,0.005024458124296929,0.04335797489097912,0.08498163078631907
20,RandomForest_full64_quick,RF quick,0.45783508442193266,0.3070964502932093,15,0.627192049026725,0.3456860611201352,15,0.2884781198171404,0.3416096345387765,15,4.202453606690757,2.602725702129282,15,,,0,,,0,-0.05371954117978341,0.22903665012399382,15,0.4612672522667474,0.15098735504793012,15,0.9715096933753344,0.015988503858733467,15,,,0,0.4263504044621079,0.14788397193387562,15,0.0792919625110009,0.15541224652156177,0.08925575718228819,0.17494128407728485,0.08820322836484557,0.1728783275950973,0.672020886606181,1.3171609377481146,,,,,0.0591370087734242,0.11590853719591143,0.03898476743923598,0.07641014418090251,0.004128213945043183,0.008091299332284639,,,0.03818347736472702,0.07483961563486496
20,Ridge_full64,Full ridge,-0.08166685335986355,0.9992320383923291,15,0.3730231165586539,1.1024763239985884,15,-0.5363568232783809,1.034134024842549,15,3.014490162065444,0.8312162413187011,15,2.4032851761740104,0.7920633288689647,15,1.7843990082142942,0.4471463407250942,15,-1.837374068083047,1.9987337483690688,15,0.5148693934751749,0.5704005853035584,15,0.9678559968940094,0.014882323332575926,15,0.9333608665855572,0.038785984337811906,15,0.32416541474408284,0.19674538104464892,15,0.25800060291269206,0.5056811817088764,0.284658162828967,0.5579299991447753,0.2670122570641093,0.5233440238456543,0.21461911064829697,0.4206534568706621,0.20450987212340724,0.4008393493618782,0.11545268872972513,0.22628726991026124,0.5160708347290752,1.0114988360689874,0.14727679783650965,0.2886625237595589,0.0038425993613293748,0.0075314947482055744,0.010014498093773814,0.019628416263796675,0.05079943894861051,0.0995669003392766
40,FixedTerm_cross15to24_RIDGE,15-24 FixedTerm,0.445234699855102,0.36938693305271814,12,0.7124584131807302,0.4092651874717586,12,0.1780109865294738,0.40649052433491795,12,1.9455715195773544,0.31974982201057495,12,1.4039845363510952,0.30763765866398973,12,1.3314431707015555,0.2295469308639317,12,-0.2644896239201584,0.15000799558121358,12,0.6428487273046171,0.171011077848834,12,0.9779784975171443,0.008819746489156422,12,0.9724753463731023,0.007869486301471613,12,0.28068913931029693,0.08128814741762946,12,0.10663282261655856,0.20900033232845477,0.11814468307838125,0.23156357883362724,0.11734370682389851,0.2299936653748411,0.0923038229055702,0.18091549289491757,0.08880734252126034,0.17406239134167026,0.06626449116297169,0.1298784026794245,0.04330357831470493,0.08487501349682167,0.04936664591521618,0.09675862599382372,0.0025460415048493587,0.004990241349504743,0.0022717250172693544,0.004452581033847935,0.02346586689674718,0.04599309911762447
40,FixedTerm_crossPrev_RIDGE,Prev-stage FixedTerm,0.4645332598278271,0.341411406141146,15,0.7478338638948594,0.3907752874892092,15,0.18123265576079492,0.35914252823751225,15,2.1947685283752665,0.4727643014395374,15,1.6297605011510612,0.41016952488873704,15,1.4612718166147505,0.28752053814607315,15,-0.4598197242749922,0.2604937540699605,15,0.755891061059773,0.19944445296174235,15,0.9712252859056237,0.016241396122763863,15,0.9719565477129071,0.004180036635166921,15,0.322064664897024,0.12465853050844217,15,0.08815204601266101,0.17277801018481556,0.10089774537034152,0.19775958092586937,0.09273020205191412,0.1817511960217517,0.12206721774378076,0.2392517467778103,0.10590531593439247,0.20757441923140924,0.07423748372882237,0.14550546810849185,0.06725919808693384,0.13182802825039033,0.051496336320951776,0.10093281918906548,0.004193510446841477,0.008219280475809295,0.001079280818302558,0.0021153904038730136,0.03218669417479238,0.06308592058259306
40,FixedTerm_sameStage_RIDGE,Same-stage FixedTerm,0.5904674028729264,0.3601505953944642,15,0.7761775600385464,0.36720424895037934,15,0.40475724570730626,0.42539837369589134,15,1.7821186160727553,0.23414842626458487,15,1.3676497985284497,0.30529442563166903,15,1.1243381402343504,0.07693189942765245,15,0.07254895862193426,0.26743888237877095,15,0.6482056412777984,0.18984599841250288,15,0.9848704963240521,0.0030943504617334866,15,0.9784238706128986,0.009736870032795492,15,0.23385463581032637,0.07250878217587126,15,0.09299048387262969,0.18226134839035418,0.0948117293894281,0.18583098960327907,0.10983738778852709,0.2152812800655131,0.060456863697560835,0.11849545284721924,0.07882668174409418,0.1545002962184246,0.01986373101836012,0.03893291279598584,0.06905242250542026,0.13534274811062372,0.049018026013049554,0.09607533098557712,0.0007989578537082016,0.001565957393268075,0.0025140490320802004,0.004927536102877193,0.018721687054728705,0.03669450662726826
40,FixedTerm_unionAllStages_RIDGE,Union FixedTerm,0.510653672528503,0.46537249935856545,15,0.7395718983732519,0.455280198866105,15,0.2817354466837541,0.5306154424067465,15,1.8312534676024408,0.21671383943727154,15,1.3533614622395607,0.27813354556236486,15,1.2174978205656566,0.10971025060888358,15,-0.05909274339176052,0.33905207260088915,15,0.7518203240612366,0.18298687193412078,15,0.9814129284170693,0.004061255842062783,15,0.9765809576798674,0.011360216797508803,15,0.20955817080450687,0.08107150058058303,15,0.12015866265324304,0.23551097880035635,0.11755284187109503,0.23040357006734627,0.13700431811212066,0.2685284634997565,0.05595527273554805,0.10967233456167418,0.07181377266564405,0.14075499442466233,0.028327064901096547,0.055521047206149234,0.08754286871202345,0.17158402267556597,0.04724700717169594,0.09260413405652404,0.0010486117493997825,0.002055279028823574,0.002933195364403823,0.005749062914231493,0.020932571440042867,0.04102784002248402
40,LinearRegression_full64,Full linear,-88.21087525378415,123.99951531306688,15,-28.208594798938933,56.83085997880196,15,-148.2131557086294,202.46666394776184,15,17.988354580387526,8.915888123010218,15,13.036605955282882,5.9160929543021545,15,11.75246801493432,7.8171523450904274,15,-348.7914591680583,549.6931718182418,15,-11.894450707987271,11.301781481210423,15,0.816220991194461,0.05811580871778967,15,0.35634746138333523,0.2542213497957844,15,4.623259598188267,2.7029050610935155,15,32.01653718301997,62.75241287871914,14.673664949903038,28.760383301809956,52.27666784212368,102.4622689705624,2.3020724144711386,4.512061932363432,1.5275286324418187,2.9939561195859645,2.018380056486765,3.9560249107140595,141.9301666650655,278.1831266635284,2.9181074306135573,5.719490564002572,0.015005437287691681,0.029410657083875694,0.06563967026729622,0.1286537537239006,0.6978870858663284,1.3678586882980037
